,x1,x2,y
16,7.762045872035763,14.894633618466754,0
462,5.143156471549481,13.60738536357503,0
357,4.297868575689795,16.092173362003095,0
3,5.490184191229671,13.305174155548317,0
218,5.868594633056314,14.607162805645718,0
405,11.458888952917468,9.313539368242497,1
60,9.898852586762814,10.033030116288453,1
110,12.017449071428976,8.469860864100802,1
318,5.695470090358056,13.39943039482048,0
428,10.275565436628318,7.57141596659199,1
29,5.86306835381916,13.753771420777614,0
437,4.550481353327843,14.118335111127449,0
471,10.527602807922,6.555997936326593,1
26,10.34252199986456,10.1688937940631,1
7,7.678849707592424,16.01605543859195,0
453,10.189434671725763,9.451345620091544,1
108,4.778379940529661,13.66132195070472,0
37,5.50934163425358,14.662426318247684,0
157,9.310503846049706,9.523237455335485,1
489,10.32926655804925,8.492751879190854,1
118,6.776212656210505,15.05237729011168,0
114,12.530409619985154,7.981523222216758,1
175,11.028430755115904,8.148927146544512,1
373,10.533725693956296,7.090336532010018,1
181,12.826546123218742,7.909792496629397,1
144,8.328939318778065,10.071384114878011,1
369,5.028737025766226,15.110316693169768,0
390,4.710077707189226,12.848410894813451,0
195,11.108013542081864,8.298825605480669,1
404,10.462297828134904,9.203665214594448,1
275,5.875652173433202,14.186268680382575,0
454,4.825581044277737,14.145978154681844,0
141,11.351055000542384,8.375892076239728,1
365,6.242221599762592,14.889060105413025,0
67,5.687903867700456,13.875400999286985,0
210,5.6232152393528985,14.026127462773596,0
168,4.778884259487799,13.95150222029753,0
493,9.689948227430024,7.684798490891933,1
375,11.601719089388272,7.409652543065093,1
400,7.74025797972307,15.29317985669989,0
272,11.269077771078894,11.435177402866444,1
109,12.362068118208605,9.628587150545192,1
248,7.932760349383946,12.393449403556994,0
145,6.533503900412511,14.589465705808427,0
92,10.963486231098324,10.168270536403632,1
152,5.832195526840641,13.014975817436754,0
367,5.949365214114001,15.236259723271102,0
467,11.630110305129737,8.880701399176166,1
83,10.533475512620548,9.173967255853857,1
245,5.353444949472481,16.98088376273836,0
165,11.176430296872546,9.68888102054406,1
163,5.409979532353162,13.76771366148991,0
199,11.612316866226598,9.952431712582278,1
228,5.555422685437265,15.21585691664998,0
74,4.8348484903742,13.938653079943068,0
478,11.76570928582191,9.405334824740514,1
358,5.685629987398361,12.835966409935288,0
250,5.961720072278899,12.497674440786009,0
119,4.918376274717851,14.474694506882964,0
310,4.971528898467911,13.179166592534347,0
299,9.97828911727616,8.698776970069595,1
255,10.720317775807471,7.476734309837443,1
354,6.776697361717841,13.440032277797032,0
399,11.986201936385516,8.4029853934324,1
225,11.079241432600302,9.731264386327338,1
353,9.60058989915655,8.24894722301363,1
234,11.374361269549372,8.558892782135286,1
382,10.004035874193743,10.033519059563387,1
274,5.845561717314567,15.56785735043117,0
36,6.443518131698467,15.074224232149382,0
196,11.638453399843907,10.9900818017219,1
139,4.580855628383981,14.070375918065135,0
364,7.582826915626827,14.295978148120472,0
244,3.699330567411396,14.234200720699526,0
439,5.365533631317277,13.012931414183893,0
286,8.283022484229505,8.925582396437736,1
59,6.091339407283982,14.18788568349187,0
111,10.939751176526734,7.549102160837501,1
89,6.593221516128188,14.113657214646604,0
436,10.42470960047788,10.86103433239614,1
6,8.508264627043786,8.182982007485073,1
360,9.201188878266798,10.475921574444731,1
346,10.40873013738828,9.552460044311708,1
338,6.475761405912457,14.100776066185317,0
158,11.23963162889256,8.07556063785114,1
150,6.002167231649745,14.22801984805465,0
177,6.431619000080107,13.029850279714788,0
393,4.632375736374893,14.764761111666587,0
184,10.267063344493913,9.086307490647446,1
449,11.849515047276736,10.3355151217605,1
10,4.511766808704409,13.064507972068071,0
380,10.711020436616248,7.873351354213879,1
103,6.544279330242079,16.17013123661887,0
81,5.583390013005194,13.09203655852921,0
38,11.250365952950917,8.929639153506413,1
314,5.950415794690029,13.51222805959219,0
167,10.520548227630831,8.130032893490757,1
469,4.467108205288135,14.636412614494414,0
296,11.17100819519098,9.026313811111695,1
474,7.807904715928109,13.452416310793591,0
198,5.604604557972503,13.203003667192842,0
297,5.597200188746289,14.378041979457524,0
416,5.275387266183667,13.458437326927124,0
146,5.425740817929315,14.562261938482356,0
392,10.434990040362129,9.37901337730762,1
147,5.877984576958861,15.042537467926053,0
447,11.20204289880479,8.501128641292071,1
287,6.568525620896487,13.68381094048634,0
123,11.166675891648154,8.224494330602226,1
368,9.89884579957118,9.595812869899811,1
96,5.979737807758071,13.61559484154362,0
143,10.056675881060173,7.628192657339215,1
239,4.555798068984332,14.734307026783924,0
442,9.990304306912495,8.854090342855901,1
97,11.146361335384132,9.4723285269637,1
407,10.637221533090727,8.608436396959757,1
122,4.653178322130333,14.946766056147183,0
183,4.357217828375392,15.17857654320352,0
202,10.457186106652037,10.028886488792438,1
246,11.46091835890779,9.20376128723468,1
305,7.246717328281729,12.880613137933851,0
298,11.05147536439047,8.502219816190433,1
351,10.36712043668669,8.592175703019565,1
386,10.535615867094965,9.357177756000402,1
395,7.0959958274519535,13.742444377875096,0
284,4.887735150993301,14.477173185730718,0
125,9.75778131827913,9.692875693127936,1
302,5.398429894872925,14.61782716766049,0
223,5.073719058185255,14.371637185858608,0
418,5.502453500322197,13.959610900559454,0
219,10.821901228592088,8.552996193008129,1
129,10.121551346989865,9.68018714236454,1
420,11.175754382268758,8.001504485340517,1
289,5.8947925820404565,15.087897845184768,0
444,5.705148850948609,13.961707245682875,0
376,10.976306588080508,7.821512573763006,1
291,6.3000547540054015,13.950447839555286,0
355,11.50971330508636,10.42144588361345,1
294,11.26577451789598,9.314334052942574,1
396,4.289915733812006,14.457575832017866,0
340,4.417805375654661,13.926213360307797,0
112,11.31840553466549,8.564589349054748,1
179,5.456816071044428,14.664765452963282,0
307,11.736897743816428,8.057711938777924,1
432,8.897979719287354,10.676333631245589,1
487,4.605270662376014,14.574961928744017,0
481,9.287444497456256,10.509427582416162,1
422,5.154684089897975,13.794984842578486,0
233,7.020896093646536,12.858863533356462,0
311,6.308245774421549,13.859494124262907,0
164,12.129182453456751,8.276700837829662,1
136,12.235665252744598,8.085269960736046,1
197,5.088341578943398,14.7739820292621,0
258,7.250513086642073,12.83057321818811,0
232,10.534406605770304,10.43326174007325,1
115,11.008653950105892,10.258329125562849,1
120,6.490422419431115,14.444056601887096,0
349,11.480826314795458,8.002322018156997,1
224,11.809314708354565,6.768741953947664,1
402,7.771284240221993,13.493367033260691,0
397,6.194658745766204,14.57196475069228,0
127,12.186418093679434,8.162941591968313,1
285,3.9147193433552823,14.205166897252123,0
411,3.59295919605283,14.44716891091817,0
107,4.792604585917926,13.93932875449575,0
370,13.553268930420938,9.039095696970035,1
325,10.930445417518644,9.654696755122153,1
133,11.625393308312152,11.14313198626101,1
452,5.715777881259269,13.487704812293275,0
44,11.07602990411206,8.517601974250507,1
460,5.678331992651463,16.723956708634027,0
65,6.061921210856665,15.03534864957808,0
283,11.039539497091251,8.332940485249974,1
85,7.204118598855789,13.022899097321892,0
242,10.119495761887125,8.595321718725724,1
186,10.909743415712429,7.318916329439558,1
383,7.197314598217829,15.028149325301651,0
159,11.687661062626551,8.417410487061282,1
12,6.781265534865397,14.27094765716833,0
35,10.618942961351996,10.139207066319797,1
28,7.26306949621172,14.011678556592363,0
170,11.634274783525134,8.924292592045093,1
142,11.094136775833116,9.130179024417426,1
398,10.490469684652854,10.02403814002462,1
342,4.067438351644304,14.32927757095477,0
221,5.62334548242862,14.307695189913485,0
95,5.738397414422336,14.775153430207492,0
51,9.869333281705249,10.732147706379171,1
240,5.89909365044547,13.638015076328148,0
484,6.797398966774264,14.328233077558853,0
378,12.483307428938229,9.85723955353122,1
178,11.112878801317953,8.279756448016375,1
41,10.740961080304666,8.072313600913951,1
498,6.329716660799327,13.136072504310874,0
421,3.5506596826705605,14.171594556635954,0
206,13.506841553044698,8.449008490035228,1
282,6.649101305206388,15.191994715264942,0
254,5.087844164337996,13.4678417638864,0
412,4.219534208891296,14.823683832839311,0
4,10.030510238339131,11.61225932779294,1
256,6.356568362705848,14.432082877338711,0
448,6.440161942704927,16.15750757880269,0
100,12.147691188830883,9.234298106256762,1
226,4.170017441213113,12.853250821772187,0
429,11.259877753490898,7.854388215657172,1
213,5.541000073296333,14.601866570965386,0
171,10.54541289973876,8.670705139486909,1
98,5.731619127961685,14.92284527066979,0
292,11.306042149413194,7.728763686570246,1
215,7.083750551631991,14.034938295662208,0
61,9.6354586161368,8.06122531647135,1
47,10.897757948778509,10.097173094543678,1
32,10.440149446861716,8.201572537553236,1
267,4.795881387144005,14.504401807640654,0
327,10.368391324179129,7.5732161661073265,1
200,12.046583816760233,10.149172853401222,1
446,6.263477732295585,15.629346153681093,0
27,12.18112304933502,8.571801889933997,1
424,10.793037483009718,8.540146204681374,1
230,11.815601239236218,7.850170408297931,1
260,5.676310501156437,13.11774429831812,0
288,11.701581191214313,7.85082549173832,1
162,5.302832538070091,15.01968381664201,0
425,5.942185752105232,13.875632315732426,0
138,11.0621931164465,10.0453576380209,1
62,4.2404324147533465,13.32288955623362,0
135,11.556981254351616,8.776831876912556,1
128,11.287710896063135,7.269708870298923,1
476,6.88501293189706,13.553045130529965,0
8,6.797541903431724,13.79153894404404,0
326,9.857187105608778,9.3622870091396,1
463,7.305243417783002,15.142354353098192,0
64,4.434843270044662,12.221482418388645,0
300,5.64261195696938,14.758712887394193,0
14,11.26968398406749,11.055278061600989,1
156,11.066498914643976,8.824200027563469,1
40,5.70986255924594,12.27314568154785,0
379,4.80960817981725,13.758957552564206,0
468,5.631103674588344,15.71424867330606,0
403,11.4975681476402,8.254133449802083,1
216,5.929009348308441,15.736070813098294,0
279,5.911174256009119,13.546363178122377,0
434,4.7713080646420325,12.74586737146288,0
430,10.724931909750222,10.483870251538235,1
337,12.37926456375708,9.904510945868315,1
236,4.861751037426134,12.838460886551069,0
207,11.80039130836844,9.487151294062846,1
212,9.10911720614522,8.62836377891424,1
295,5.343050085558793,11.958793431413158,0
457,4.899657561458001,14.047267444436896,0
251,5.08760063509991,13.684896355504064,0
488,10.352942069383309,10.792325820952476,1
486,12.053540877030848,7.953361963544489,1
303,7.069245390505479,15.21998542223395,0
350,11.182832148022376,7.464133147958317,1
269,6.1400433483273344,14.55769926938193,0
201,10.812791046854224,9.126590949388872,1
161,5.942268135198879,14.13057154178106,0
43,11.235938861484952,9.962568246901062,1
217,4.719687111362079,14.752633767655247,0
401,7.141225859980095,14.799624639833402,0
190,11.57301038513946,8.670330823641558,1
309,7.120458834806465,14.33480937656852,0
259,6.133137049919097,14.774500547060953,0
105,4.902798073450469,14.940312345083418,0
53,10.404271300933305,9.10188707760091,1
389,6.701153025885715,15.314516648183648,0
1,4.102910720511884,15.627588863593267,0
441,11.150774565299018,8.79589392660287,1
482,11.36010697817704,9.590463008239372,1
49,10.34216914291976,8.448880307953731,1
419,10.944920636674114,10.75067789859106,1
80,5.842194264520854,14.273306996930538,0
205,5.4004205794832165,15.359491448135934,0
34,10.387515202932208,8.115886493275733,1
263,10.644124427880948,10.648898788244942,1
427,6.676526269560025,12.50197510972563,0
366,10.462620677070705,10.389224703141128,1
91,4.858969121156739,14.41110838262495,0
339,4.845276568172865,14.023895989408734,0
473,10.99834306023647,9.32745896831722,1
52,3.893183950197405,13.69842706690777,0
345,5.147063477092114,14.49276453350638,0
264,9.454383956246335,8.287969193074305,1
241,10.427686082890103,9.61280908071106,1
13,6.430627605104635,15.616954624719568,0
315,6.137448296951609,15.79345350915132,0
88,6.430963901549397,14.890343438072357,0
387,9.699604728500182,9.852334591235694,1
273,4.547209284649325,14.743187011391928,0
166,11.8205526761598,8.327253283653159,1
328,10.012932984041864,8.93216590681357,1
